job_title,education,experience,salary
Software Engineer,Bachelor,5.9,178237.66
Data Scientist,PhD,3.0,170804.0
Backend Developer,Master,7.1,174996.56
Backend Developer,Bachelor,5.8,151170.84
Data Engineer,Master,6.0,182867.33
Cloud Architect,High School,6.6,235758.6
Data Scientist,Bachelor,4.3,176103.68
Backend Developer,Master,5.6,148777.67
ML Engineer,Bachelor,6.1,214523.3
AI Researcher,Master,2.7,168463.5
Backend Developer,Master,3.5,134111.87
DevOps Engineer,PhD,3.8,160839.5
Backend Developer,Bachelor,6.0,163965.34
Backend Developer,PhD,4.1,148724.64
Backend Developer,High School,6.5,162334.51
DevOps Engineer,Bachelor,3.4,136579.52
AI Researcher,Bachelor,3.8,186896.04
Cloud Architect,PhD,2.3,193882.01
Data Scientist,Bachelor,5.5,185157.61
Cloud Architect,PhD,6.5,241415.55
DevOps Engineer,Bachelor,4.8,157397.16
Data Engineer,PhD,1.7,140300.29
DevOps Engineer,Bachelor,1.4,133248.32
Software Engineer,Bachelor,2.4,134354.29
Data Scientist,Master,3.7,168574.36
Backend Developer,Bachelor,6.1,156890.86
DevOps Engineer,PhD,4.2,157374.76
ML Engineer,Master,4.3,183092.87
Backend Developer,PhD,5.5,168377.8
DevOps Engineer,High School,4.9,161866.76
Data Engineer,Master,7.2,196149.4
Cloud Architect,PhD,3.1,199472.59
DevOps Engineer,Bachelor,3.7,136634.71
Backend Developer,High School,6.9,169634.76
DevOps Engineer,Bachelor,4.2,142493.54
Data Scientist,Bachelor,6.7,198268.2
Data Scientist,Bachelor,3.5,159407.2
Cloud Architect,Bachelor,4.5,207053.29
ML Engineer,Master,4.3,187848.95
Cloud Architect,Master,1.6,160636.09
Backend Developer,PhD,6.0,173086.76
ML Engineer,Master,8.3,245847.96
Data Scientist,Master,3.6,154801.76
Data Engineer,PhD,3.2,162483.58
ML Engineer,Bachelor,4.4,184428.85
Data Scientist,PhD,7.4,218235.84
Backend Developer,PhD,7.2,184722.54
ML Engineer,PhD,6.6,230241.87
DevOps Engineer,Bachelor,6.3,164251.28
ML Engineer,Bachelor,6.1,214235.51
Data Scientist,Bachelor,5.5,188534.16
Cloud Architect,Master,3.6,195947.66
Backend Developer,High School,6.1,156705.71
Data Engineer,PhD,4.2,178277.25
ML Engineer,Bachelor,5.6,208503.7
Data Engineer,Master,4.4,160762.13
ML Engineer,PhD,6.2,221394.06
Backend Developer,PhD,0.4,108899.82
Software Engineer,Master,3.9,149379.59
Data Engineer,PhD,6.1,199809.34
Data Engineer,Bachelor,7.5,200619.87
ML Engineer,Master,3.5,175149.43
Data Engineer,PhD,7.4,215741.75
ML Engineer,Bachelor,3.8,180190.94
ML Engineer,Master,7.9,234536.17
Data Scientist,High School,3.3,161383.17
Data Scientist,Bachelor,4.9,174420.61
AI Researcher,Master,5.4,208503.43
Software Engineer,Master,6.5,183238.98
DevOps Engineer,PhD,7.1,193420.59
Cloud Architect,Bachelor,5.0,217111.62
ML Engineer,Bachelor,5.5,206903.34
Backend Developer,Master,4.9,152999.19
Software Engineer,PhD,2.4,144716.95
AI Researcher,Bachelor,4.9,204217.55
Backend Developer,PhD,1.2,126843.93
Data Scientist,PhD,6.1,206553.12
Cloud Architect,Bachelor,4.5,202245.3
Software Engineer,Bachelor,6.3,184692.19
Cloud Architect,Bachelor,0.6,151524.1
Data Engineer,Bachelor,2.7,144765.84
ML Engineer,Master,6.5,212766.11
Data Engineer,Master,8.9,228266.97
AI Researcher,Master,3.7,181160.13
ML Engineer,Master,4.3,188523.83
Data Engineer,Bachelor,4.6,168056.46
AI Researcher,PhD,7.2,249055.81
Software Engineer,Bachelor,7.2,188723.38
Backend Developer,PhD,5.5,163510.4
Software Engineer,High School,9.8,215805.72
Data Engineer,Master,6.2,181946.11
Backend Developer,Master,6.9,165866.03
Data Scientist,Master,4.9,176516.66
AI Researcher,Master,4.7,198397.64
Software Engineer,High School,2.8,152349.36
Data Engineer,PhD,6.5,195790.26
Cloud Architect,Bachelor,3.4,195780.65
AI Researcher,Master,3.7,182797.27
Backend Developer,Master,7.3,168939.5
Cloud Architect,Master,7.7,246209.52
Backend Developer,Bachelor,4.3,133953.68
ML Engineer,Bachelor,4.4,191119.51
ML Engineer,Bachelor,1.5,152169.09
Backend Developer,Master,5.0,150394.88
DevOps Engineer,PhD,7.3,197566.97
AI Researcher,Master,7.1,231901.48
Software Engineer,Bachelor,3.9,149778.1
Backend Developer,Bachelor,7.1,177350.45
ML Engineer,Master,7.2,235186.39
AI Researcher,Bachelor,4.2,188028.82
Data Engineer,Master,2.1,144463.54
ML Engineer,High School,5.9,204694.92
ML Engineer,Bachelor,6.4,210979.32
DevOps Engineer,Master,1.0,112789.5
Cloud Architect,Master,5.2,218612.38
Software Engineer,PhD,4.7,170675.07
Data Engineer,Master,5.5,174898.86
Data Engineer,PhD,3.3,171187.71
Data Engineer,High School,9.4,218676.85
AI Researcher,Bachelor,5.3,211008.72
Cloud Architect,PhD,3.6,207051.41
ML Engineer,PhD,3.2,184645.63
Data Scientist,Bachelor,8.4,226431.7
DevOps Engineer,High School,1.5,125245.54
Data Scientist,PhD,5.7,202062.02
DevOps Engineer,Bachelor,6.3,163996.9
Data Engineer,Master,7.3,191715.09
Cloud Architect,Bachelor,5.9,225409.38
Cloud Architect,Master,4.1,194573.95
DevOps Engineer,Master,8.0,183866.2
Data Engineer,Bachelor,5.3,171993.92
Data Scientist,Bachelor,4.2,177647.89
DevOps Engineer,Master,4.2,143092.15
DevOps Engineer,Bachelor,3.4,141082.39
Data Scientist,PhD,2.7,168525.63
Data Engineer,Master,6.2,183831.69
Data Engineer,Bachelor,2.9,149428.39
Data Engineer,PhD,5.4,194098.66
DevOps Engineer,PhD,6.7,190352.3
DevOps Engineer,Bachelor,6.2,168448.77
ML Engineer,PhD,4.5,190336.54
Data Scientist,Bachelor,4.8,174290.78
Data Engineer,Bachelor,4.1,155402.61
DevOps Engineer,Master,3.6,142389.34
Data Engineer,Bachelor,6.0,186599.07
ML Engineer,Bachelor,6.6,220640.17
AI Researcher,PhD,8.4,259499.17
Data Engineer,Bachelor,4.4,161878.82
Data Engineer,Master,5.2,174422.43
Data Engineer,Bachelor,1.0,130656.54
Data Scientist,Master,0.0,112337.17
Software Engineer,PhD,6.0,181525.5
Software Engineer,Master,5.9,170437.67
ML Engineer,High School,6.7,216098.95
Cloud Architect,PhD,6.3,251968.83
Data Engineer,Bachelor,5.3,181338.83
Backend Developer,Master,3.2,124367.84
AI Researcher,Bachelor,6.9,230235.85
ML Engineer,PhD,4.7,199567.67
AI Researcher,Master,2.6,176647.19
Data Engineer,Bachelor,3.0,150466.92
Data Scientist,Bachelor,3.7,159226.63
AI Researcher,Bachelor,1.3,156617.54
ML Engineer,PhD,3.9,196089.32
Data Engineer,Master,3.6,150319.11
Data Engineer,Master,5.8,176231.73
Backend Developer,Master,2.5,127856.36
Backend Developer,PhD,4.3,152915.99
DevOps Engineer,PhD,6.0,184473.8
Software Engineer,Bachelor,9.5,212664.93
Data Engineer,Master,1.6,132393.36
AI Researcher,PhD,5.9,225730.09
DevOps Engineer,Master,4.6,149396.03
Data Scientist,Bachelor,2.2,142955.82
Data Scientist,Master,6.1,194734.11
Cloud Architect,PhD,3.1,190860.18
Data Engineer,Bachelor,6.9,189411.77
AI Researcher,Bachelor,5.7,217304.54
Software Engineer,Bachelor,0.5,117033.43
Software Engineer,Master,6.3,183566.17
Data Engineer,Master,6.1,183463.34
ML Engineer,Bachelor,4.7,195413.8
Data Scientist,Bachelor,4.4,178768.05
DevOps Engineer,PhD,3.5,145159.46
ML Engineer,Master,1.2,139909.48
AI Researcher,Master,4.0,196113.13
Cloud Architect,Bachelor,6.5,229160.03
Cloud Architect,Bachelor,5.2,213818.69
Software Engineer,Master,4.6,158890.18
Data Engineer,PhD,3.9,172672.34
Backend Developer,Master,5.9,159098.11
Software Engineer,Bachelor,4.2,158173.89
AI Researcher,High School,6.2,213737.88
Data Scientist,Master,3.7,161701.86
ML Engineer,Bachelor,6.4,210764.79
Data Engineer,Master,6.3,189273.13
DevOps Engineer,Bachelor,5.3,166458.2
Data Scientist,High School,3.1,152015.92
Data Engineer,Bachelor,5.1,177142.46
Software Engineer,PhD,5.4,178763.5
Backend Developer,PhD,2.7,139337.0
Software Engineer,Master,3.6,146864.77
ML Engineer,Bachelor,6.9,210997.51
Cloud Architect,PhD,5.3,219345.76
DevOps Engineer,PhD,7.9,200330.0
Data Scientist,PhD,3.2,173158.79
DevOps Engineer,Bachelor,7.0,165665.66
Data Scientist,Master,3.5,158055.79
AI Researcher,High School,2.3,165933.85
Data Engineer,Master,2.0,142286.65
Data Engineer,High School,6.4,193296.13
AI Researcher,Bachelor,4.1,187760.52
AI Researcher,PhD,3.2,189460.24
AI Researcher,PhD,2.6,186877.69
Data Engineer,PhD,4.8,184690.81
DevOps Engineer,High School,2.6,130671.91
AI Researcher,PhD,6.9,238870.48
DevOps Engineer,Bachelor,4.6,145793.25
Software Engineer,Master,3.6,142446.14
Data Scientist,Bachelor,4.2,167701.85
Cloud Architect,PhD,6.1,240719.3
Data Engineer,High School,7.5,204430.69
DevOps Engineer,Bachelor,3.9,144299.25
ML Engineer,High School,0.0,129474.76
AI Researcher,Bachelor,5.0,198611.81
DevOps Engineer,Bachelor,6.5,180792.61
Software Engineer,Bachelor,5.7,178073.31
Data Engineer,Bachelor,7.2,189062.98
Data Scientist,Bachelor,3.3,158045.63
AI Researcher,Bachelor,6.7,224408.12
DevOps Engineer,Bachelor,2.9,135771.86
Backend Developer,PhD,5.2,157616.61
Backend Developer,High School,5.3,149146.68
Cloud Architect,Bachelor,2.1,168679.09
ML Engineer,Master,6.3,203670.75
Cloud Architect,Bachelor,2.1,165557.36
Cloud Architect,Master,7.4,242438.21
Backend Developer,PhD,5.1,154030.07
ML Engineer,Bachelor,8.3,235491.11
Backend Developer,Bachelor,3.5,138308.92
AI Researcher,Bachelor,7.7,240121.29
Cloud Architect,Bachelor,8.7,255601.57
Data Scientist,PhD,2.8,167238.7
DevOps Engineer,PhD,7.1,191122.55
Data Engineer,Bachelor,5.9,186881.91
AI Researcher,High School,3.6,178977.64
Backend Developer,Master,2.8,126353.12
AI Researcher,Bachelor,8.3,245261.42
Software Engineer,Master,6.1,170278.42
Cloud Architect,Bachelor,6.7,232625.99
Data Engineer,Bachelor,4.6,162136.72
Cloud Architect,Master,5.9,220211.2
Cloud Architect,PhD,8.0,257691.24
Software Engineer,Master,3.2,144567.61
Data Engineer,Bachelor,5.4,175205.7
Backend Developer,High School,9.0,186674.54
Cloud Architect,PhD,8.8,275498.44
ML Engineer,Bachelor,7.7,233527.99
DevOps Engineer,High School,2.1,121691.87
DevOps Engineer,Bachelor,3.7,136102.45
Cloud Architect,Master,7.3,240417.39
DevOps Engineer,PhD,4.0,149198.32
AI Researcher,PhD,5.9,226227.84
DevOps Engineer,PhD,5.8,166098.67
Data Engineer,PhD,6.6,197459.28
Cloud Architect,Master,1.8,157174.02
AI Researcher,Bachelor,5.6,218708.85
Data Engineer,PhD,5.0,183435.66
Backend Developer,PhD,7.8,182955.63
AI Researcher,Master,1.6,161892.58
Cloud Architect,PhD,3.9,205408.73
Backend Developer,Bachelor,7.7,184928.87
Software Engineer,Bachelor,1.5,124223.06
Data Scientist,Bachelor,5.2,183463.61
Data Scientist,Bachelor,6.2,201433.34
Data Engineer,Bachelor,2.5,141257.07
ML Engineer,Master,9.0,250316.93
ML Engineer,Master,8.3,239798.16
Software Engineer,Bachelor,0.7,120400.79
AI Researcher,PhD,3.4,200324.7
Data Scientist,Bachelor,7.7,212584.86
Data Engineer,PhD,8.6,225363.22
ML Engineer,Bachelor,6.6,218293.79
AI Researcher,Master,4.7,207069.1
Backend Developer,Master,3.2,123125.15
AI Researcher,PhD,7.1,245673.86
Backend Developer,Bachelor,4.0,135272.92
ML Engineer,Master,6.6,225248.46
Data Scientist,PhD,5.1,199587.83
Data Engineer,Bachelor,4.0,165417.24
Software Engineer,Bachelor,5.1,168205.74
ML Engineer,Bachelor,1.3,154294.44
AI Researcher,PhD,4.0,196818.62
Cloud Architect,Master,3.3,187939.51
DevOps Engineer,PhD,3.0,152749.78
AI Researcher,Bachelor,4.5,201848.76
Software Engineer,Master,5.1,166100.37
Software Engineer,Master,8.1,198983.65
Data Scientist,Bachelor,4.4,171191.65
Data Scientist,High School,5.9,191263.26
DevOps Engineer,Master,3.8,153119.27
ML Engineer,Master,4.7,193919.52
AI Researcher,Master,6.5,215976.21
Backend Developer,Master,2.8,128078.13
Data Engineer,PhD,5.9,199327.44
Software Engineer,Master,3.0,145664.49
Cloud Architect,Bachelor,6.7,229835.54
Backend Developer,Bachelor,6.1,159108.58
ML Engineer,Master,8.6,240698.76
DevOps Engineer,Bachelor,5.0,164517.19
Cloud Architect,Bachelor,4.6,204466.51
AI Researcher,PhD,5.4,232040.11
Backend Developer,High School,6.8,175375.05
DevOps Engineer,PhD,5.5,180152.14
Data Scientist,Master,6.2,193939.0
Backend Developer,PhD,5.8,168686.49
ML Engineer,Master,4.7,188585.86
Software Engineer,Bachelor,5.9,176944.13
Backend Developer,Bachelor,4.0,143288.2
AI Researcher,Bachelor,6.0,221355.42
DevOps Engineer,Master,8.6,204156.93
ML Engineer,Master,5.4,195678.5
ML Engineer,PhD,4.8,200826.47
Backend Developer,Bachelor,8.0,178938.13
Cloud Architect,Master,4.6,204777.15
Backend Developer,Bachelor,3.3,144246.54
ML Engineer,Master,5.7,192181.48
Data Scientist,Master,3.3,160079.06
Data Engineer,Bachelor,2.9,153062.45
Data Engineer,Bachelor,6.4,183507.87
Software Engineer,PhD,4.6,168257.12
Cloud Architect,PhD,6.3,250569.96
DevOps Engineer,PhD,3.2,153963.29
Cloud Architect,Bachelor,4.9,211125.29
Cloud Architect,Bachelor,4.6,204180.65
AI Researcher,High School,8.9,256650.64
Cloud Architect,PhD,9.7,284826.67
Backend Developer,Bachelor,5.0,148588.68
Data Scientist,Bachelor,2.8,145631.21
Backend Developer,Bachelor,7.3,173862.56
Cloud Architect,Master,4.0,195249.82
Data Engineer,High School,6.5,183865.84
ML Engineer,High School,6.3,218987.99
Data Scientist,Bachelor,5.0,183408.56
ML Engineer,Master,4.5,193747.45
DevOps Engineer,High School,1.9,122185.01
Data Engineer,PhD,4.9,177478.21
AI Researcher,PhD,4.4,205480.35
AI Researcher,Bachelor,5.0,196289.93
Backend Developer,Master,8.2,172834.77
AI Researcher,PhD,5.1,220417.58
Software Engineer,PhD,7.5,197627.13
Software Engineer,Bachelor,4.8,160010.58
ML Engineer,Bachelor,4.2,192401.55
Software Engineer,PhD,7.3,203774.54
Data Engineer,Master,4.0,153743.92
ML Engineer,PhD,3.3,197199.99
Backend Developer,Master,3.4,132435.08
Data Engineer,Bachelor,5.3,173027.08
AI Researcher,Bachelor,1.1,145031.35
Data Engineer,Master,10.1,232077.82
Cloud Architect,Master,5.5,227573.84
Data Engineer,High School,1.8,136674.19
Backend Developer,Master,5.4,152774.22
Backend Developer,PhD,5.9,167839.21
AI Researcher,Master,3.5,178182.72
Backend Developer,Bachelor,0.1,94233.92
Data Scientist,Bachelor,6.8,199057.33
DevOps Engineer,High School,8.0,188730.52
Data Engineer,Master,4.8,162794.17
Data Scientist,Master,7.4,213933.76
Backend Developer,Master,7.2,160195.12
Software Engineer,Master,6.9,178548.92
Software Engineer,High School,5.7,177755.06
Backend Developer,Bachelor,1.5,122774.31
DevOps Engineer,Master,3.6,147302.34
Data Scientist,Master,3.5,166520.39
Data Engineer,High School,5.9,188811.02
Software Engineer,PhD,2.4,142545.39
Backend Developer,Bachelor,6.1,171420.26
Software Engineer,Master,4.4,167825.17
ML Engineer,Master,3.7,177460.36
Backend Developer,Master,2.3,129200.6
ML Engineer,Master,4.0,177316.98
ML Engineer,Master,6.3,214808.01
AI Researcher,Master,6.0,215473.04
Software Engineer,Bachelor,5.0,168548.99
Data Scientist,Master,3.6,167483.28
ML Engineer,High School,7.6,230104.45
Software Engineer,PhD,7.8,201247.54
Software Engineer,Bachelor,4.1,154297.61
ML Engineer,Master,2.0,153856.36
Data Engineer,Master,7.5,212655.6
Data Engineer,Bachelor,0.9,129281.29
AI Researcher,PhD,3.3,195104.18
AI Researcher,Master,2.4,173865.57
Backend Developer,PhD,6.2,173512.93
Software Engineer,Bachelor,3.3,147304.15
Data Engineer,PhD,2.5,154280.22
Data Engineer,PhD,2.1,142766.81
Cloud Architect,PhD,1.9,188248.12
AI Researcher,High School,5.2,201677.73
Data Engineer,Bachelor,7.3,193435.47
Data Engineer,Master,4.2,159957.53
DevOps Engineer,PhD,4.7,162923.08
Cloud Architect,Master,6.5,230400.54
Software Engineer,Bachelor,9.9,213392.64
Data Scientist,Bachelor,7.6,213244.49
DevOps Engineer,Master,6.9,170385.53
DevOps Engineer,Master,5.3,167816.07
Cloud Architect,High School,5.8,222043.79
Cloud Architect,PhD,5.2,222893.54
ML Engineer,Master,7.7,235990.6
Backend Developer,High School,4.9,148103.97
Cloud Architect,PhD,2.7,192215.69
Data Engineer,Bachelor,5.2,176088.84
Data Engineer,PhD,3.9,175861.25
Software Engineer,Bachelor,2.0,128013.32
ML Engineer,PhD,4.1,195160.73
Data Engineer,Bachelor,3.4,157134.37
Software Engineer,PhD,4.7,185136.74
DevOps Engineer,Bachelor,5.2,151739.01
Software Engineer,Bachelor,3.0,136904.58
Data Engineer,Bachelor,5.7,182146.61
Data Scientist,Master,4.4,175204.36
Cloud Architect,PhD,5.2,227667.45
Data Scientist,Bachelor,7.6,206020.1
Backend Developer,Bachelor,3.2,130519.0
Backend Developer,Bachelor,4.1,143488.58
DevOps Engineer,PhD,4.9,165223.29
DevOps Engineer,Master,4.8,154439.55
Data Engineer,Bachelor,2.2,135124.5
Data Scientist,PhD,3.0,168558.2
Data Scientist,Bachelor,4.4,168357.73
AI Researcher,Master,4.5,203902.89
Cloud Architect,Master,2.8,175823.37
DevOps Engineer,Bachelor,5.9,169922.41
AI Researcher,Bachelor,2.3,161499.57
Software Engineer,PhD,5.7,180229.67
Software Engineer,Bachelor,5.1,157354.48
Backend Developer,PhD,3.2,141648.22
Backend Developer,Bachelor,0.8,107204.52
DevOps Engineer,Bachelor,8.4,193679.39
Backend Developer,Master,8.2,187888.65
Data Scientist,Bachelor,8.3,222087.35
Software Engineer,Bachelor,7.6,196518.35
Software Engineer,Master,4.2,161555.35
Cloud Architect,Master,8.8,265715.77
Backend Developer,Master,5.5,145812.38
Software Engineer,High School,3.3,139171.0
AI Researcher,Master,5.4,208389.33
Cloud Architect,Bachelor,5.0,213896.66
DevOps Engineer,High School,2.9,137009.48
Software Engineer,Master,3.4,153159.45
Data Engineer,Bachelor,5.2,172275.23
Data Engineer,Master,4.1,165203.24
Data Engineer,Master,1.8,134599.88
ML Engineer,Master,6.8,219106.23
Software Engineer,Bachelor,2.5,143550.52
Data Engineer,Master,6.0,178007.73
Data Scientist,Bachelor,2.3,147884.31
AI Researcher,Bachelor,3.6,174895.49
DevOps Engineer,Bachelor,2.8,134298.22
Software Engineer,Master,1.6,129380.35
AI Researcher,Master,3.5,187434.61
DevOps Engineer,Bachelor,6.7,171557.3
Data Engineer,Bachelor,4.3,164413.3
Software Engineer,PhD,4.6,179827.29
Data Engineer,High School,2.6,145709.96
Data Engineer,Bachelor,3.0,142866.82
Cloud Architect,Bachelor,6.4,232340.59
Backend Developer,PhD,3.2,146741.84
Cloud Architect,Bachelor,3.9,189513.15
AI Researcher,Bachelor,6.3,223849.45
AI Researcher,Master,4.9,202676.5
Software Engineer,Bachelor,3.8,146702.17
ML Engineer,Bachelor,5.4,193856.97
Data Engineer,Master,4.6,169073.86
AI Researcher,Master,5.7,217977.76
ML Engineer,PhD,5.0,205398.26
AI Researcher,Master,3.1,177905.27
DevOps Engineer,Bachelor,5.4,159156.28
DevOps Engineer,Bachelor,4.0,146835.73
DevOps Engineer,PhD,5.4,174911.46
Data Scientist,Bachelor,5.8,189211.39
Data Engineer,Bachelor,6.6,189664.91
Cloud Architect,Bachelor,2.7,176569.26
Backend Developer,Master,6.5,160620.21
DevOps Engineer,Bachelor,6.5,174854.33
Data Scientist,Master,5.3,191217.34
Cloud Architect,Bachelor,9.0,271442.33
Cloud Architect,Master,4.9,212178.33
ML Engineer,PhD,7.8,245111.37
AI Researcher,Master,5.7,220785.71
Data Engineer,Master,7.9,198353.76
DevOps Engineer,Master,2.6,124850.3
DevOps Engineer,Bachelor,3.4,145280.4
Cloud Architect,Master,5.8,215599.29
Data Engineer,PhD,4.1,174085.84
Cloud Architect,Master,4.7,211457.22
Software Engineer,Master,8.3,200404.05
Data Engineer,Master,6.8,193425.1
Software Engineer,Bachelor,6.3,174608.57
AI Researcher,Master,8.1,231332.79
Software Engineer,Master,1.9,135371.05
Cloud Architect,Master,3.3,184217.59
Software Engineer,Bachelor,3.3,140790.59
Backend Developer,Master,4.6,142267.73
Data Engineer,Bachelor,7.3,198232.63
AI Researcher,Master,4.4,193252.1
Cloud Architect,Master,3.8,194129.86
Cloud Architect,Master,1.8,162088.13
Cloud Architect,Bachelor,7.6,239827.01
DevOps Engineer,High School,2.4,124793.02
DevOps Engineer,Bachelor,4.4,148090.82
Software Engineer,Master,8.1,196639.15
Data Scientist,Bachelor,4.6,174765.16
Cloud Architect,Master,4.9,205140.42
ML Engineer,Master,5.8,204572.11
AI Researcher,High School,6.1,225837.84
ML Engineer,Bachelor,7.6,225566.58
Data Engineer,Bachelor,5.0,168258.97
Backend Developer,PhD,3.6,151818.39
Backend Developer,PhD,7.2,189365.79
Cloud Architect,High School,5.2,206138.18
DevOps Engineer,PhD,4.4,165689.57
AI Researcher,Bachelor,4.7,206380.56
Data Engineer,Master,8.3,204993.73
ML Engineer,PhD,10.9,275839.38
Data Engineer,Bachelor,4.6,169629.87
AI Researcher,Bachelor,5.2,208761.46
ML Engineer,High School,8.1,244060.8
Backend Developer,Master,5.3,150020.07
ML Engineer,Bachelor,2.6,164548.2
ML Engineer,Bachelor,1.7,154770.35
Data Engineer,Master,4.4,168578.89
Software Engineer,Bachelor,3.7,153196.12
Software Engineer,PhD,4.5,167242.84
Software Engineer,Bachelor,0.8,117127.72
Data Engineer,Master,7.0,195325.84
AI Researcher,High School,5.1,200996.03
Cloud Architect,High School,5.8,212136.95
Backend Developer,Bachelor,0.2,95063.3
Software Engineer,PhD,5.6,173229.61
AI Researcher,Bachelor,6.0,220636.56
Cloud Architect,PhD,1.9,185479.59
Backend Developer,Bachelor,5.3,146431.95
Backend Developer,Master,6.2,169473.39
ML Engineer,Bachelor,4.3,184649.87
Data Engineer,Master,6.2,178782.59
